Gate: XG1, Type: dff, Level: 0, Fanout: CRC_OUT_9_0, Fanin: WX1264
Wire: II34385, Level: 2, Connected Gates: XG6433, XG7329
Wire: II34416, Level: 2, Connected Gates: XG6434, XG7330
Wire: II34447, Level: 2, Connected Gates: XG6435, XG7331
Wire: II34478, Level: 2, Connected Gates: XG6436, XG7332
Wire: II34509, Level: 2, Connected Gates: XG6437, XG7333
Wire: II34540, Level: 2, Connected Gates: XG6438, XG7334
Wire: II34571, Level: 2, Connected Gates: XG6439, XG7335
Wire: II34602, Level: 2, Connected Gates: XG6440, XG7336
Wire: II34633, Level: 2, Connected Gates: XG6441, XG7337
Wire: II34664, Level: 2, Connected Gates: XG6442, XG7338
Wire: II34695, Level: 2, Connected Gates: XG6443, XG7339
Wire: II34726, Level: 2, Connected Gates: XG6444, XG7340
Wire: II34757, Level: 2, Connected Gates: XG6445, XG7341
Wire: II34788, Level: 2, Connected Gates: XG6446, XG7342
Wire: II34819, Level: 2, Connected Gates: XG6447, XG7343
Wire: II34850, Level: 2, Connected Gates: XG6448, XG7344
Wire: II34881, Level: 2, Connected Gates: XG6449, XG7345
Wire: II34912, Level: 2, Connected Gates: XG6450, XG7346
Wire: II34943, Level: 2, Connected Gates: XG6451, XG7347
Wire: II34974, Level: 2, Connected Gates: XG6452, XG7348
Wire: II35005, Level: 2, Connected Gates: XG6453, XG7349
Wire: WX10384, Level: 4, Connected Gates: XG6454, XG8214
Wire: DATA_0_31, Level: 0, Connected Gates: XG6454
Wire: WX10398, Level: 4, Connected Gates: XG6455, XG8215
Wire: DATA_0_30, Level: 0, Connected Gates: XG6455
Wire: WX10412, Level: 4, Connected Gates: XG6456, XG8216
Wire: DATA_0_29, Level: 0, Connected Gates: XG6456
Wire: WX10426, Level: 4, Connected Gates: XG6457, XG8217
Wire: DATA_0_28, Level: 0, Connected Gates: XG6457
Wire: WX10440, Level: 4, Connected Gates: XG6458, XG8218
Wire: DATA_0_27, Level: 0, Connected Gates: XG6458
Wire: WX10454, Level: 4, Connected Gates: XG6459, XG8219
Wire: DATA_0_26, Level: 0, Connected Gates: XG6459
Wire: WX10468, Level: 4, Connected Gates: XG6460, XG8220
Wire: DATA_0_25, Level: 0, Connected Gates: XG6460
Wire: WX10482, Level: 4, Connected Gates: XG6461, XG8221
Wire: DATA_0_24, Level: 0, Connected Gates: XG6461
Wire: WX10496, Level: 4, Connected Gates: XG6462, XG8222
Wire: DATA_0_23, Level: 0, Connected Gates: XG6462
Wire: WX10510, Level: 4, Connected Gates: XG6463, XG8223
Wire: DATA_0_22, Level: 0, Connected Gates: XG6463
Wire: WX10524, Level: 4, Connected Gates: XG6464, XG8224
Wire: DATA_0_21, Level: 0, Connected Gates: XG6464
Wire: WX10538, Level: 4, Connected Gates: XG6465, XG8225
Wire: DATA_0_20, Level: 0, Connected Gates: XG6465
Wire: WX10552, Level: 4, Connected Gates: XG6466, XG8226
Wire: DATA_0_19, Level: 0, Connected Gates: XG6466
Wire: WX10566, Level: 4, Connected Gates: XG6467, XG8227
Wire: DATA_0_18, Level: 0, Connected Gates: XG6467
Wire: WX10580, Level: 4, Connected Gates: XG6468, XG8228
Wire: DATA_0_17, Level: 0, Connected Gates: XG6468
Wire: WX10594, Level: 4, Connected Gates: XG6469, XG8229
Wire: DATA_0_16, Level: 0, Connected Gates: XG6469
Wire: WX10608, Level: 4, Connected Gates: XG6470, XG8230
Wire: DATA_0_15, Level: 0, Connected Gates: XG6470
Wire: WX10622, Level: 4, Connected Gates: XG6471, XG8231
Wire: DATA_0_14, Level: 0, Connected Gates: XG6471
Wire: WX10636, Level: 4, Connected Gates: XG6472, XG8232
Wire: DATA_0_13, Level: 0, Connected Gates: XG6472
Wire: WX10650, Level: 4, Connected Gates: XG6473, XG8233
Wire: DATA_0_12, Level: 0, Connected Gates: XG6473
Wire: WX10664, Level: 4, Connected Gates: XG6474, XG8234
Wire: DATA_0_11, Level: 0, Connected Gates: XG6474
Wire: WX10678, Level: 4, Connected Gates: XG6475, XG8235
Wire: DATA_0_10, Level: 0, Connected Gates: XG6475
Wire: WX10692, Level: 4, Connected Gates: XG6476, XG8236
Wire: DATA_0_9, Level: 0, Connected Gates: XG6476
Wire: WX10706, Level: 4, Connected Gates: XG6477, XG8237
Wire: DATA_0_8, Level: 0, Connected Gates: XG6477
Wire: WX10720, Level: 4, Connected Gates: XG6478, XG8238
Wire: DATA_0_7, Level: 0, Connected Gates: XG6478
Wire: WX10734, Level: 4, Connected Gates: XG6479, XG8239
Wire: DATA_0_6, Level: 0, Connected Gates: XG6479
Wire: WX10748, Level: 4, Connected Gates: XG6480, XG8240
Wire: DATA_0_5, Level: 0, Connected Gates: XG6480
Wire: WX10762, Level: 4, Connected Gates: XG6481, XG8241
Wire: DATA_0_4, Level: 0, Connected Gates: XG6481
Wire: WX10776, Level: 4, Connected Gates: XG6482, XG8242
Wire: DATA_0_3, Level: 0, Connected Gates: XG6482
Wire: WX10790, Level: 4, Connected Gates: XG6483, XG8243
Wire: DATA_0_2, Level: 0, Connected Gates: XG6483
Wire: WX10804, Level: 4, Connected Gates: XG6484, XG8244
Wire: DATA_0_1, Level: 0, Connected Gates: XG6484
Wire: WX10818, Level: 4, Connected Gates: XG6485, XG8245
Wire: DATA_0_0, Level: 0, Connected Gates: XG6485
Wire: II34494, Level: 4, Connected Gates: XG6486, XG7942
Wire: II34463, Level: 4, Connected Gates: XG6487, XG7943
Wire: II34432, Level: 4, Connected Gates: XG6488, XG7944
Wire: II34401, Level: 4, Connected Gates: XG6489, XG7945
Wire: II34370, Level: 4, Connected Gates: XG6490, XG7946
Wire: II34339, Level: 4, Connected Gates: XG6491, XG7947
Wire: II34308, Level: 4, Connected Gates: XG6492, XG7948
Wire: II34277, Level: 4, Connected Gates: XG6493, XG7949
Wire: II34246, Level: 4, Connected Gates: XG6494, XG7950
Wire: II34215, Level: 4, Connected Gates: XG6495, XG7951
Wire: II34184, Level: 4, Connected Gates: XG6496, XG7952
Wire: II34153, Level: 4, Connected Gates: XG6497, XG7953
Wire: II34122, Level: 4, Connected Gates: XG6498, XG7954
Wire: II34091, Level: 4, Connected Gates: XG6499, XG7955
Wire: II34060, Level: 4, Connected Gates: XG6500, XG7956
Wire: II34029, Level: 4, Connected Gates: XG6501, XG7957
Wire: II30489, Level: 4, Connected Gates: XG6502, XG7974
Wire: II30458, Level: 4, Connected Gates: XG6503, XG7975
Wire: II30427, Level: 4, Connected Gates: XG6504, XG7976
Wire: II30396, Level: 4, Connected Gates: XG6505, XG7977
Wire: II30365, Level: 4, Connected Gates: XG6506, XG7978
Wire: II30334, Level: 4, Connected Gates: XG6507, XG7979
Wire: II30303, Level: 4, Connected Gates: XG6508, XG7980
Wire: II30272, Level: 4, Connected Gates: XG6509, XG7981
Wire: II30241, Level: 4, Connected Gates: XG6510, XG7982
Wire: II30210, Level: 4, Connected Gates: XG6511, XG7983
Wire: II30179, Level: 4, Connected Gates: XG6512, XG7984
Wire: II30148, Level: 4, Connected Gates: XG6513, XG7985
Wire: II30117, Level: 4, Connected Gates: XG6514, XG7986
Wire: II30086, Level: 4, Connected Gates: XG6515, XG7987
Wire: II30055, Level: 4, Connected Gates: XG6516, XG7988
Wire: II30024, Level: 4, Connected Gates: XG6517, XG7989
Wire: II26484, Level: 4, Connected Gates: XG6518, XG8006
Wire: II26453, Level: 4, Connected Gates: XG6519, XG8007
Wire: II26422, Level: 4, Connected Gates: XG6520, XG8008
Wire: II26391, Level: 4, Connected Gates: XG6521, XG8009
Wire: II26360, Level: 4, Connected Gates: XG6522, XG8010
Wire: II26329, Level: 4, Connected Gates: XG6523, XG8011
Wire: II26298, Level: 4, Connected Gates: XG6524, XG8012
Wire: II26267, Level: 4, Connected Gates: XG6525, XG8013
Wire: II26236, Level: 4, Connected Gates: XG6526, XG8014
Wire: II26205, Level: 4, Connected Gates: XG6527, XG8015
Wire: II26174, Level: 4, Connected Gates: XG6528, XG8016
Wire: II26143, Level: 4, Connected Gates: XG6529, XG8017
Wire: II26112, Level: 4, Connected Gates: XG6530, XG8018
Wire: II26081, Level: 4, Connected Gates: XG6531, XG8019
Wire: II26050, Level: 4, Connected Gates: XG6532, XG8020
Wire: II26019, Level: 4, Connected Gates: XG6533, XG8021
Wire: II22479, Level: 4, Connected Gates: XG6534, XG8038
Wire: II22448, Level: 4, Connected Gates: XG6535, XG8039
Wire: II22417, Level: 4, Connected Gates: XG6536, XG8040
Wire: II22386, Level: 4, Connected Gates: XG6537, XG8041
Wire: II22355, Level: 4, Connected Gates: XG6538, XG8042
Wire: II22324, Level: 4, Connected Gates: XG6539, XG8043
Wire: II22293, Level: 4, Connected Gates: XG6540, XG8044
Wire: II22262, Level: 4, Connected Gates: XG6541, XG8045
Wire: II22231, Level: 4, Connected Gates: XG6542, XG8046
Wire: II22200, Level: 4, Connected Gates: XG6543, XG8047
Wire: II22169, Level: 4, Connected Gates: XG6544, XG8048
Wire: II22138, Level: 4, Connected Gates: XG6545, XG8049
Wire: II22107, Level: 4, Connected Gates: XG6546, XG8050
Wire: II22076, Level: 4, Connected Gates: XG6547, XG8051
Wire: II22045, Level: 4, Connected Gates: XG6548, XG8052
Wire: II22014, Level: 4, Connected Gates: XG6549, XG8053
Wire: II18474, Level: 4, Connected Gates: XG6550, XG8070
Wire: II18443, Level: 4, Connected Gates: XG6551, XG8071
Wire: II18412, Level: 4, Connected Gates: XG6552, XG8072
Wire: II18381, Level: 4, Connected Gates: XG6553, XG8073
Wire: II18350, Level: 4, Connected Gates: XG6554, XG8074
Wire: II18319, Level: 4, Connected Gates: XG6555, XG8075
Wire: II18288, Level: 4, Connected Gates: XG6556, XG8076
Wire: II18257, Level: 4, Connected Gates: XG6557, XG8077
Wire: II18226, Level: 4, Connected Gates: XG6558, XG8078
Wire: II18195, Level: 4, Connected Gates: XG6559, XG8079
Wire: II18164, Level: 4, Connected Gates: XG6560, XG8080
Wire: II18133, Level: 4, Connected Gates: XG6561, XG8081
Wire: II18102, Level: 4, Connected Gates: XG6562, XG8082
Wire: II18071, Level: 4, Connected Gates: XG6563, XG8083
Wire: II18040, Level: 4, Connected Gates: XG6564, XG8084
Wire: II18009, Level: 4, Connected Gates: XG6565, XG8085
Wire: II14469, Level: 4, Connected Gates: XG6566, XG8102
Wire: II14438, Level: 4, Connected Gates: XG6567, XG8103
Wire: II14407, Level: 4, Connected Gates: XG6568, XG8104
Wire: II14376, Level: 4, Connected Gates: XG6569, XG8105
Wire: II14345, Level: 4, Connected Gates: XG6570, XG8106
Wire: II14314, Level: 4, Connected Gates: XG6571, XG8107
Wire: II14283, Level: 4, Connected Gates: XG6572, XG8108
Wire: II14252, Level: 4, Connected Gates: XG6573, XG8109
Wire: II14221, Level: 4, Connected Gates: XG6574, XG8110
Wire: II14190, Level: 4, Connected Gates: XG6575, XG8111
Wire: II14159, Level: 4, Connected Gates: XG6576, XG8112
Wire: II14128, Level: 4, Connected Gates: XG6577, XG8113
Wire: II14097, Level: 4, Connected Gates: XG6578, XG8114
Wire: II14066, Level: 4, Connected Gates: XG6579, XG8115
Wire: II14035, Level: 4, Connected Gates: XG6580, XG8116
Wire: II14004, Level: 4, Connected Gates: XG6581, XG8117
Wire: II10464, Level: 4, Connected Gates: XG6582, XG8134
Wire: II10433, Level: 4, Connected Gates: XG6583, XG8135
Wire: II10402, Level: 4, Connected Gates: XG6584, XG8136
Wire: II10371, Level: 4, Connected Gates: XG6585, XG8137
Wire: II10340, Level: 4, Connected Gates: XG6586, XG8138
Wire: II10309, Level: 4, Connected Gates: XG6587, XG8139
Wire: II10278, Level: 4, Connected Gates: XG6588, XG8140
Wire: II10247, Level: 4, Connected Gates: XG6589, XG8141
Wire: II10216, Level: 4, Connected Gates: XG6590, XG8142
Wire: II10185, Level: 4, Connected Gates: XG6591, XG8143
Wire: II10154, Level: 4, Connected Gates: XG6592, XG8144
Wire: II10123, Level: 4, Connected Gates: XG6593, XG8145
Wire: II10092, Level: 4, Connected Gates: XG6594, XG8146
Wire: II10061, Level: 4, Connected Gates: XG6595, XG8147
Wire: II10030, Level: 4, Connected Gates: XG6596, XG8148
Wire: II9999, Level: 4, Connected Gates: XG6597, XG8149
Wire: II6459, Level: 4, Connected Gates: XG6598, XG8166
Wire: II6428, Level: 4, Connected Gates: XG6599, XG8167
Wire: II6397, Level: 4, Connected Gates: XG6600, XG8168
Wire: II6366, Level: 4, Connected Gates: XG6601, XG8169
Wire: II6335, Level: 4, Connected Gates: XG6602, XG8170
Wire: II6304, Level: 4, Connected Gates: XG6603, XG8171
Wire: II6273, Level: 4, Connected Gates: XG6604, XG8172
Wire: II6242, Level: 4, Connected Gates: XG6605, XG8173
Wire: II6211, Level: 4, Connected Gates: XG6606, XG8174
Wire: II6180, Level: 4, Connected Gates: XG6607, XG8175
Wire: II6149, Level: 4, Connected Gates: XG6608, XG8176
Wire: II6118, Level: 4, Connected Gates: XG6609, XG8177
Wire: II6087, Level: 4, Connected Gates: XG6610, XG8178
Wire: II6056, Level: 4, Connected Gates: XG6611, XG8179
Wire: II6025, Level: 4, Connected Gates: XG6612, XG8180
Wire: II5994, Level: 4, Connected Gates: XG6613, XG8181
Wire: II2454, Level: 4, Connected Gates: XG6614, XG8198
Wire: II2423, Level: 4, Connected Gates: XG6615, XG8199
Wire: II2392, Level: 4, Connected Gates: XG6616, XG8200
Wire: II2361, Level: 4, Connected Gates: XG6617, XG8201
Wire: II2330, Level: 4, Connected Gates: XG6618, XG8202
Wire: II2299, Level: 4, Connected Gates: XG6619, XG8203
Wire: II2268, Level: 4, Connected Gates: XG6620, XG8204
Wire: II2237, Level: 4, Connected Gates: XG6621, XG8205
Wire: II2206, Level: 4, Connected Gates: XG6622, XG8206
Wire: II2175, Level: 4, Connected Gates: XG6623, XG8207
Wire: II2144, Level: 4, Connected Gates: XG6624, XG8208
Wire: II2113, Level: 4, Connected Gates: XG6625, XG8209
Wire: II2082, Level: 4, Connected Gates: XG6626, XG8210
Wire: II2051, Level: 4, Connected Gates: XG6627, XG8211
Wire: II2020, Level: 4, Connected Gates: XG6628, XG8212
Wire: II1989, Level: 4, Connected Gates: XG6629, XG8213
Wire: II34990, Level: 4, Connected Gates: XG6630, XG7926
Wire: II34959, Level: 4, Connected Gates: XG6631, XG7927
Wire: II34928, Level: 4, Connected Gates: XG6632, XG7928
Wire: II34897, Level: 4, Connected Gates: XG6633, XG7929
Wire: II34866, Level: 4, Connected Gates: XG6634, XG7930
Wire: II34835, Level: 4, Connected Gates: XG6635, XG7931
Wire: II34804, Level: 4, Connected Gates: XG6636, XG7932
Wire: II34773, Level: 4, Connected Gates: XG6637, XG7933
Wire: II34742, Level: 4, Connected Gates: XG6638, XG7934
Wire: II34711, Level: 4, Connected Gates: XG6639, XG7935
Wire: II34680, Level: 4, Connected Gates: XG6640, XG7936
Wire: II34649, Level: 4, Connected Gates: XG6641, XG7937
Wire: II34618, Level: 4, Connected Gates: XG6642, XG7938
Wire: II34587, Level: 4, Connected Gates: XG6643, XG7939
Wire: II34556, Level: 4, Connected Gates: XG6644, XG7940
Wire: II34525, Level: 4, Connected Gates: XG6645, XG7941
Wire: II30985, Level: 4, Connected Gates: XG6646, XG7958
Wire: II30954, Level: 4, Connected Gates: XG6647, XG7959
Wire: II30923, Level: 4, Connected Gates: XG6648, XG7960
Wire: II30892, Level: 4, Connected Gates: XG6649, XG7961
Wire: II30861, Level: 4, Connected Gates: XG6650, XG7962
Wire: II30830, Level: 4, Connected Gates: XG6651, XG7963
Wire: II30799, Level: 4, Connected Gates: XG6652, XG7964
Wire: II30768, Level: 4, Connected Gates: XG6653, XG7965
Wire: II30737, Level: 4, Connected Gates: XG6654, XG7966
Wire: II30706, Level: 4, Connected Gates: XG6655, XG7967
Wire: II30675, Level: 4, Connected Gates: XG6656, XG7968
Wire: II30644, Level: 4, Connected Gates: XG6657, XG7969
Wire: II30613, Level: 4, Connected Gates: XG6658, XG7970
Wire: II30582, Level: 4, Connected Gates: XG6659, XG7971
Wire: II30551, Level: 4, Connected Gates: XG6660, XG7972
Wire: II30520, Level: 4, Connected Gates: XG6661, XG7973
Wire: II26980, Level: 4, Connected Gates: XG6662, XG7990
Wire: II26949, Level: 4, Connected Gates: XG6663, XG7991
Wire: II26918, Level: 4, Connected Gates: XG6664, XG7992
Wire: II26887, Level: 4, Connected Gates: XG6665, XG7993
Wire: II26856, Level: 4, Connected Gates: XG6666, XG7994
Wire: II26825, Level: 4, Connected Gates: XG6667, XG7995
Wire: II26794, Level: 4, Connected Gates: XG6668, XG7996
Wire: II26763, Level: 4, Connected Gates: XG6669, XG7997
Wire: II26732, Level: 4, Connected Gates: XG6670, XG7998
Wire: II26701, Level: 4, Connected Gates: XG6671, XG7999
Wire: II26670, Level: 4, Connected Gates: XG6672, XG8000
Wire: II26639, Level: 4, Connected Gates: XG6673, XG8001
Wire: II26608, Level: 4, Connected Gates: XG6674, XG8002
Wire: II26577, Level: 4, Connected Gates: XG6675, XG8003
Wire: II26546, Level: 4, Connected Gates: XG6676, XG8004
Wire: II26515, Level: 4, Connected Gates: XG6677, XG8005
Wire: II22975, Level: 4, Connected Gates: XG6678, XG8022
Wire: II22944, Level: 4, Connected Gates: XG6679, XG8023
Wire: II22913, Level: 4, Connected Gates: XG6680, XG8024
Wire: II22882, Level: 4, Connected Gates: XG6681, XG8025
Wire: II22851, Level: 4, Connected Gates: XG6682, XG8026
Wire: II22820, Level: 4, Connected Gates: XG6683, XG8027
Wire: II22789, Level: 4, Connected Gates: XG6684, XG8028
Wire: II22758, Level: 4, Connected Gates: XG6685, XG8029
Wire: II22727, Level: 4, Connected Gates: XG6686, XG8030
Wire: II22696, Level: 4, Connected Gates: XG6687, XG8031
Wire: II22665, Level: 4, Connected Gates: XG6688, XG8032
Wire: II22634, Level: 4, Connected Gates: XG6689, XG8033
Wire: II22603, Level: 4, Connected Gates: XG6690, XG8034
Wire: II22572, Level: 4, Connected Gates: XG6691, XG8035
Wire: II22541, Level: 4, Connected Gates: XG6692, XG8036
Wire: II22510, Level: 4, Connected Gates: XG6693, XG8037
Wire: II18970, Level: 4, Connected Gates: XG6694, XG8054
Wire: II18939, Level: 4, Connected Gates: XG6695, XG8055
Wire: II18908, Level: 4, Connected Gates: XG6696, XG8056
Wire: II18877, Level: 4, Connected Gates: XG6697, XG8057
Wire: II18846, Level: 4, Connected Gates: XG6698, XG8058
Wire: II18815, Level: 4, Connected Gates: XG6699, XG8059
Wire: II18784, Level: 4, Connected Gates: XG6700, XG8060
Wire: II18753, Level: 4, Connected Gates: XG6701, XG8061
Wire: II18722, Level: 4, Connected Gates: XG6702, XG8062
Wire: II18691, Level: 4, Connected Gates: XG6703, XG8063
Wire: II18660, Level: 4, Connected Gates: XG6704, XG8064
Wire: II18629, Level: 4, Connected Gates: XG6705, XG8065
Wire: II18598, Level: 4, Connected Gates: XG6706, XG8066
Wire: II18567, Level: 4, Connected Gates: XG6707, XG8067
Wire: II18536, Level: 4, Connected Gates: XG6708, XG8068
Wire: II18505, Level: 4, Connected Gates: XG6709, XG8069
Wire: II14965, Level: 4, Connected Gates: XG6710, XG8086
Wire: II14934, Level: 4, Connected Gates: XG6711, XG8087
Wire: II14903, Level: 4, Connected Gates: XG6712, XG8088
Wire: II14872, Level: 4, Connected Gates: XG6713, XG8089
Wire: II14841, Level: 4, Connected Gates: XG6714, XG8090
Wire: II14810, Level: 4, Connected Gates: XG6715, XG8091
Wire: II14779, Level: 4, Connected Gates: XG6716, XG8092
Wire: II14748, Level: 4, Connected Gates: XG6717, XG8093
Wire: II14717, Level: 4, Connected Gates: XG6718, XG8094
Wire: II14686, Level: 4, Connected Gates: XG6719, XG8095
Wire: II14655, Level: 4, Connected Gates: XG6720, XG8096
Wire: II14624, Level: 4, Connected Gates: XG6721, XG8097
Wire: II14593, Level: 4, Connected Gates: XG6722, XG8098
Wire: II14562, Level: 4, Connected Gates: XG6723, XG8099
Wire: II14531, Level: 4, Connected Gates: XG6724, XG8100
Wire: II14500, Level: 4, Connected Gates: XG6725, XG8101
Wire: II10960, Level: 4, Connected Gates: XG6726, XG8118
Wire: II10929, Level: 4, Connected Gates: XG6727, XG8119
Wire: II10898, Level: 4, Connected Gates: XG6728, XG8120
Wire: II10867, Level: 4, Connected Gates: XG6729, XG8121
Wire: II10836, Level: 4, Connected Gates: XG6730, XG8122
Wire: II10805, Level: 4, Connected Gates: XG6731, XG8123
Wire: II10774, Level: 4, Connected Gates: XG6732, XG8124
Wire: II10743, Level: 4, Connected Gates: XG6733, XG8125
Wire: II10712, Level: 4, Connected Gates: XG6734, XG8126
Wire: II10681, Level: 4, Connected Gates: XG6735, XG8127
Wire: II10650, Level: 4, Connected Gates: XG6736, XG8128
Wire: II10619, Level: 4, Connected Gates: XG6737, XG8129
Wire: II10588, Level: 4, Connected Gates: XG6738, XG8130
Wire: II10557, Level: 4, Connected Gates: XG6739, XG8131
Wire: II10526, Level: 4, Connected Gates: XG6740, XG8132
Wire: II10495, Level: 4, Connected Gates: XG6741, XG8133
Wire: II6955, Level: 4, Connected Gates: XG6742, XG8150
Wire: II6924, Level: 4, Connected Gates: XG6743, XG8151
Wire: II6893, Level: 4, Connected Gates: XG6744, XG8152
Wire: II6862, Level: 4, Connected Gates: XG6745, XG8153
Wire: II6831, Level: 4, Connected Gates: XG6746, XG8154
Wire: II6800, Level: 4, Connected Gates: XG6747, XG8155
Wire: II6769, Level: 4, Connected Gates: XG6748, XG8156
Wire: II6738, Level: 4, Connected Gates: XG6749, XG8157
Wire: II6707, Level: 4, Connected Gates: XG6750, XG8158
Wire: II6676, Level: 4, Connected Gates: XG6751, XG8159
Wire: II6645, Level: 4, Connected Gates: XG6752, XG8160
Wire: II6614, Level: 4, Connected Gates: XG6753, XG8161
Wire: II6583, Level: 4, Connected Gates: XG6754, XG8162
Wire: II6552, Level: 4, Connected Gates: XG6755, XG8163
Wire: II6521, Level: 4, Connected Gates: XG6756, XG8164
Wire: II6490, Level: 4, Connected Gates: XG6757, XG8165
Wire: II2950, Level: 4, Connected Gates: XG6758, XG8182
Wire: II2919, Level: 4, Connected Gates: XG6759, XG8183
Wire: II2888, Level: 4, Connected Gates: XG6760, XG8184
Wire: II2857, Level: 4, Connected Gates: XG6761, XG8185
Wire: II2826, Level: 4, Connected Gates: XG6762, XG8186
Wire: II2795, Level: 4, Connected Gates: XG6763, XG8187
Wire: II2764, Level: 4, Connected Gates: XG6764, XG8188
Wire: II2733, Level: 4, Connected Gates: XG6765, XG8189
Wire: II2702, Level: 4, Connected Gates: XG6766, XG8190
Wire: II2671, Level: 4, Connected Gates: XG6767, XG8191
Wire: II2640, Level: 4, Connected Gates: XG6768, XG8192
Wire: II2609, Level: 4, Connected Gates: XG6769, XG8193
Wire: II2578, Level: 4, Connected Gates: XG6770, XG8194
Wire: II2547, Level: 4, Connected Gates: XG6771, XG8195
Wire: II2516, Level: 4, Connected Gates: XG6772, XG8196
Wire: II2485, Level: 4, Connected Gates: XG6773, XG8197
Wire: II1990, Level: 4, Connected Gates: XG6774, XG8213
Wire: II2021, Level: 4, Connected Gates: XG6775, XG8212
Wire: II2052, Level: 4, Connected Gates: XG6776, XG8211
Wire: II2083, Level: 4, Connected Gates: XG6777, XG8210
Wire: II2114, Level: 4, Connected Gates: XG6778, XG8209
Wire: II2145, Level: 4, Connected Gates: XG6779, XG8208
Wire: II2176, Level: 4, Connected Gates: XG6780, XG8207
Wire: II2207, Level: 4, Connected Gates: XG6781, XG8206
Wire: II2238, Level: 4, Connected Gates: XG6782, XG8205
Wire: II2269, Level: 4, Connected Gates: XG6783, XG8204
Wire: II2300, Level: 4, Connected Gates: XG6784, XG8203
Wire: II2331, Level: 4, Connected Gates: XG6785, XG8202
Wire: II2362, Level: 4, Connected Gates: XG6786, XG8201
Wire: II2393, Level: 4, Connected Gates: XG6787, XG8200
Wire: II2424, Level: 4, Connected Gates: XG6788, XG8199
Wire: II2455, Level: 4, Connected Gates: XG6789, XG8198
Wire: II2486, Level: 4, Connected Gates: XG6790, XG8197
Wire: II2517, Level: 4, Connected Gates: XG6791, XG8196
Wire: II2548, Level: 4, Connected Gates: XG6792, XG8195
Wire: II2579, Level: 4, Connected Gates: XG6793, XG8194
Wire: II2610, Level: 4, Connected Gates: XG6794, XG8193
Wire: II2641, Level: 4, Connected Gates: XG6795, XG8192
Wire: II2672, Level: 4, Connected Gates: XG6796, XG8191
Wire: II2703, Level: 4, Connected Gates: XG6797, XG8190
Wire: II2734, Level: 4, Connected Gates: XG6798, XG8189
Wire: II2765, Level: 4, Connected Gates: XG6799, XG8188
Wire: II2796, Level: 4, Connected Gates: XG6800, XG8187
Wire: II2827, Level: 4, Connected Gates: XG6801, XG8186
Wire: II2858, Level: 4, Connected Gates: XG6802, XG8185
Wire: II2889, Level: 4, Connected Gates: XG6803, XG8184
Wire: II2920, Level: 4, Connected Gates: XG6804, XG8183
Wire: II2951, Level: 4, Connected Gates: XG6805, XG8182
Wire: II2002, Level: 3, Connected Gates: XG6806, XG10374, XG10977
Wire: II2033, Level: 3, Connected Gates: XG6807, XG10373, XG10976
Wire: II2064, Level: 3, Connected Gates: XG6808, XG10372, XG10975
Wire: II2095, Level: 3, Connected Gates: XG6809, XG10371, XG10974
Wire: II2126, Level: 3, Connected Gates: XG6810, XG10370, XG10973
Wire: II2157, Level: 3, Connected Gates: XG6811, XG10369, XG10972
Wire: II2188, Level: 3, Connected Gates: XG6812, XG10368, XG10971
Wire: II2219, Level: 3, Connected Gates: XG6813, XG10367, XG10970
Wire: II2250, Level: 3, Connected Gates: XG6814, XG10366, XG10969
Wire: II2281, Level: 3, Connected Gates: XG6815, XG10365, XG10968
Wire: II2312, Level: 3, Connected Gates: XG6816, XG10364, XG10967
Wire: II2343, Level: 3, Connected Gates: XG6817, XG10363, XG10966
Wire: II2374, Level: 3, Connected Gates: XG6818, XG10362, XG10965
Wire: II2405, Level: 3, Connected Gates: XG6819, XG10361, XG10964
Wire: II2436, Level: 3, Connected Gates: XG6820, XG10360, XG10963
Wire: II2467, Level: 3, Connected Gates: XG6821, XG10359, XG10962
Wire: II2498, Level: 3, Connected Gates: XG6822, XG10358, XG10961
Wire: II2529, Level: 3, Connected Gates: XG6823, XG10357, XG10960
Wire: II2560, Level: 3, Connected Gates: XG6824, XG10356, XG10959
Wire: II2591, Level: 3, Connected Gates: XG6825, XG10355, XG10958
Wire: II2622, Level: 3, Connected Gates: XG6826, XG10354, XG10957
Wire: II2653, Level: 3, Connected Gates: XG6827, XG10353, XG10956
Wire: II2684, Level: 3, Connected Gates: XG6828, XG10352, XG10955
Wire: II2715, Level: 3, Connected Gates: XG6829, XG10351, XG10954
Wire: II2746, Level: 3, Connected Gates: XG6830, XG10350, XG10953
Wire: II2777, Level: 3, Connected Gates: XG6831, XG10349, XG10952
Wire: II2808, Level: 3, Connected Gates: XG6832, XG10348, XG10951
Wire: II2839, Level: 3, Connected Gates: XG6833, XG10347, XG10950
Wire: II2870, Level: 3, Connected Gates: XG6834, XG10346, XG10949
Wire: II2901, Level: 3, Connected Gates: XG6835, XG10345, XG10948
Wire: II2932, Level: 3, Connected Gates: XG6836, XG10344, XG10947
Wire: II2963, Level: 3, Connected Gates: XG6837, XG10343, XG10946
Wire: II5995, Level: 4, Connected Gates: XG6838, XG8181
Wire: II6026, Level: 4, Connected Gates: XG6839, XG8180
Wire: II6057, Level: 4, Connected Gates: XG6840, XG8179
Wire: II6088, Level: 4, Connected Gates: XG6841, XG8178
Wire: II6119, Level: 4, Connected Gates: XG6842, XG8177
Wire: II6150, Level: 4, Connected Gates: XG6843, XG8176
Wire: II6181, Level: 4, Connected Gates: XG6844, XG8175
